cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D speed) [m/s],GPS (3D speed) [m/s],fix,precision
13223.73684210526,2024-03-24T09:08:15.939Z,45.1366451,10.8013123,8.690884231488837,0.019,0.04,3,145
13276.421052631575,2024-03-24T09:08:15.994Z,45.1366452,10.8013124,8.689884231488833,0.075,0.02,3,145
13329.10526315789,2024-03-24T09:08:16.049Z,45.1366453,10.8013124,8.695884231488833,0.067,0.08,3,145
13381.789473684204,2024-03-24T09:08:16.104Z,45.1366453,10.8013123,8.694884231488835,0.048,0.07,3,145
13434.47368421052,2024-03-24T09:08:16.159Z,45.1366453,10.8013124,8.700884231488835,0.023,0.05,3,145
13487.157894736834,2024-03-24T09:08:16.214Z,45.1366452,10.8013124,8.679884231488835,0.031,0.03,3,145
13539.84210526315,2024-03-24T09:08:16.269Z,45.1366451,10.8013123,8.666884231488837,0.079,0.03,3,145
13592.526315789464,2024-03-24T09:08:16.324Z,45.1366451,10.8013123,8.668884231488832,0.075,0.08,3,145
13645.21052631578,2024-03-24T09:08:16.379Z,45.1366452,10.8013122,8.667884231488834,0.02,0.07,3,145
13697.894736842094,2024-03-24T09:08:16.434Z,45.1366453,10.8013123,8.652884231488834,0.102,0.02,3,145
13750.578947368409,2024-03-24T09:08:16.489Z,45.1366453,10.8013124,8.638884231488838,0.073,0.1,3,145
13803.263157894724,2024-03-24T09:08:16.544Z,45.1366454,10.8013124,8.633884231488835,0.089,0.07,3,145
13855.947368421039,2024-03-24T09:08:16.599Z,45.1366453,10.8013124,8.647884231488838,0.026,0.09,3,145
13908.631578947354,2024-03-24T09:08:16.654Z,45.1366454,10.8013123,8.663884231488836,0.018,0.03,3,145
13961.315789473669,2024-03-24T09:08:16.709Z,45.1366454,10.8013123,8.666884231488837,0.01,0.03,3,145
14014,2024-03-24T09:08:16.764Z,45.1366455,10.8013124,8.636884231488835,0.103,0.03,3,145
14069.611111111111,2024-03-24T09:08:16.819Z,45.1366456,10.8013123,8.632884231488838,0.148,0.1,3,145
14125.222222222223,2024-03-24T09:08:16.874Z,45.1366458,10.8013125,8.627884231488835,0.241,0.15,3,145
14180.833333333334,2024-03-24T09:08:16.929Z,45.1366457,10.8013124,8.611884231488837,0.094,0.24,3,145
14236.444444444445,2024-03-24T09:08:16.984Z,45.1366457,10.8013125,8.618884231488835,0.085,0.09,3,145
14292.055555555557,2024-03-24T09:08:17.039Z,45.1366458,10.8013125,8.619884231488832,0.084,0.09,3,145
14347.666666666668,2024-03-24T09:08:17.094Z,45.1366459,10.8013125,8.619884231488832,0.125,0.08,3,145
14403.27777777778,2024-03-24T09:08:17.149Z,45.136646,10.8013125,8.604884231488832,0.156,0.13,3,145
14458.88888888889,2024-03-24T09:08:17.204Z,45.136646,10.8013125,8.599884231488836,0.115,0.16,3,145
14514.500000000002,2024-03-24T09:08:17.259Z,45.1366461,10.8013125,8.583884231488838,0.104,0.12,3,145
14570.111111111113,2024-03-24T09:08:17.314Z,45.1366462,10.8013125,8.588884231488834,0.096,0.11,3,145
14625.722222222224,2024-03-24T09:08:17.369Z,45.1366462,10.8013125,8.583884231488838,0.109,0.1,3,145
14681.333333333336,2024-03-24T09:08:17.424Z,45.1366466,10.8013125,8.574884231488838,0.255,0.11,3,145
14736.944444444447,2024-03-24T09:08:17.479Z,45.1366467,10.8013127,8.551884231488835,0.293,0.26,3,145
14792.555555555558,2024-03-24T09:08:17.534Z,45.1366467,10.8013129,8.535884231488836,0.249,0.3,3,145
14848.16666666667,2024-03-24T09:08:17.589Z,45.1366469,10.8013129,8.510884231488838,0.239,0.25,3,145
14903.777777777781,2024-03-24T09:08:17.644Z,45.1366471,10.8013128,8.482884231488832,0.264,0.25,3,145
14959.388888888892,2024-03-24T09:08:17.699Z,45.1366473,10.8013128,8.458884231488838,0.268,0.27,3,145
15015,2024-03-24T09:08:17.754Z,45.1366475,10.8013129,8.455884231488838,0.32,0.28,3,145
15070.611111111111,2024-03-24T09:08:17.809Z,45.1366474,10.8013129,8.433884231488832,0.168,0.33,3,145
15126.222222222223,2024-03-24T09:08:17.864Z,45.1366473,10.8013127,8.410884231488836,0.131,0.19,3,145
15181.833333333334,2024-03-24T09:08:17.919Z,45.1366473,10.8013124,8.411884231488834,0.214,0.16,3,145
15237.444444444445,2024-03-24T09:08:17.974Z,45.136647,10.8013122,8.389884231488836,0.224,0.23,3,145
15293.055555555557,2024-03-24T09:08:18.029Z,45.1366465,10.8013116,8.353884231488834,0.477,0.24,3,145
15348.666666666668,2024-03-24T09:08:18.084Z,45.1366465,10.8013111,8.371884231488835,0.556,0.49,3,145
15404.27777777778,2024-03-24T09:08:18.139Z,45.136647,10.8013109,8.390884231488833,0.43,0.56,3,145
15459.88888888889,2024-03-24T09:08:18.194Z,45.1366476,10.8013104,8.390884231488833,0.627,0.44,3,145
15515.500000000002,2024-03-24T09:08:18.249Z,45.1366482,10.80131,8.378884231488833,0.763,0.63,3,145
15571.111111111113,2024-03-24T09:08:18.304Z,45.1366484,10.8013097,8.402884231488834,0.678,0.77,3,145
15626.722222222224,2024-03-24T09:08:18.359Z,45.1366486,10.8013092,8.395884231488836,0.743,0.68,3,145
15682.333333333336,2024-03-24T09:08:18.414Z,45.1366492,10.8013083,8.389884231488836,0.976,0.75,3,145
15737.944444444447,2024-03-24T09:08:18.469Z,45.1366494,10.8013074,8.409884231488832,1.059,0.98,3,145
15793.555555555558,2024-03-24T09:08:18.524Z,45.1366497,10.801307,8.385884231488838,0.999,1.06,3,145
15849.16666666667,2024-03-24T09:08:18.579Z,45.1366504,10.8013067,8.347884231488834,1.022,1,3,145
15904.777777777781,2024-03-24T09:08:18.634Z,45.1366514,10.8013064,8.359884231488834,1.186,1.03,3,145
15960.388888888892,2024-03-24T09:08:18.689Z,45.1366516,10.8013061,8.334884231488836,1.076,1.19,3,145
16016,2024-03-24T09:08:18.744Z,45.1366519,10.8013053,8.306884231488837,1.118,1.08,3,151
16071.611111111111,2024-03-24T09:08:18.799Z,45.1366525,10.8013049,8.268884231488833,1.159,1.12,3,151
16127.222222222223,2024-03-24T09:08:18.854Z,45.136653,10.8013043,8.239884231488837,1.22,1.17,3,151
16182.833333333334,2024-03-24T09:08:18.909Z,45.1366536,10.8013035,8.232884231488832,1.355,1.23,3,151
16238.444444444445,2024-03-24T09:08:18.964Z,45.1366544,10.801303,8.210884231488834,1.416,1.36,3,151
16294.055555555557,2024-03-24T09:08:19.019Z,45.1366549,10.8013023,8.188884231488835,1.449,1.43,3,151
16349.666666666668,2024-03-24T09:08:19.074Z,45.1366557,10.8013018,8.193884231488838,1.457,1.46,3,151
16405.277777777777,2024-03-24T09:08:19.129Z,45.1366563,10.8013012,8.204884231488833,1.454,1.47,3,151
16460.888888888887,2024-03-24T09:08:19.184Z,45.1366574,10.8013002,8.244884231488832,1.671,1.46,3,151
16516.499999999996,2024-03-24T09:08:19.239Z,45.1366589,10.8012995,8.259884231488833,1.931,1.68,3,151
16572.111111111106,2024-03-24T09:08:19.294Z,45.1366602,10.8012987,8.293884231488832,2.085,1.93,3,151
16627.722222222215,2024-03-24T09:08:19.349Z,45.1366611,10.8012981,8.288884231488836,2.088,2.09,3,151
16683.333333333325,2024-03-24T09:08:19.404Z,45.1366619,10.8012974,8.274884231488834,2.042,2.09,3,151
16738.944444444434,2024-03-24T09:08:19.459Z,45.1366626,10.8012964,8.322884231488835,1.981,2.04,3,151
16794.555555555544,2024-03-24T09:08:19.514Z,45.1366637,10.8012955,8.374884231488835,2.033,1.98,3,151
16850.166666666653,2024-03-24T09:08:19.569Z,45.1366645,10.8012945,8.391884231488838,2.068,2.03,3,151
16905.777777777763,2024-03-24T09:08:19.624Z,45.1366652,10.8012936,8.342884231488831,2.069,2.07,3,151
16961.388888888872,2024-03-24T09:08:19.679Z,45.1366661,10.8012928,8.336884231488838,2.069,2.07,3,151
17017,2024-03-24T09:08:19.734Z,45.1366671,10.8012919,8.373884231488837,2.073,2.07,3,145
17072.61111111111,2024-03-24T09:08:19.789Z,45.1366674,10.8012912,8.405884231488834,1.841,2.07,3,145
17128.22222222222,2024-03-24T09:08:19.844Z,45.1366679,10.8012906,8.370884231488837,1.699,1.84,3,145
17183.83333333333,2024-03-24T09:08:19.899Z,45.1366687,10.80129,8.317884231488833,1.762,1.7,3,145
17239.444444444438,2024-03-24T09:08:19.954Z,45.1366692,10.8012894,8.321884231488838,1.645,1.76,3,145
17295.055555555547,2024-03-24T09:08:20.009Z,45.1366696,10.8012886,8.333884231488838,1.546,1.65,3,145
17350.666666666657,2024-03-24T09:08:20.064Z,45.1366704,10.8012882,8.340884231488836,1.525,1.55,3,145
17406.277777777766,2024-03-24T09:08:20.119Z,45.1366715,10.8012878,8.361884231488837,1.583,1.53,3,145
17461.888888888876,2024-03-24T09:08:20.174Z,45.1366719,10.8012875,8.374884231488835,1.363,1.58,3,145
17517.499999999985,2024-03-24T09:08:20.229Z,45.1366722,10.801287,8.378884231488833,1.267,1.36,3,145
17573.111111111095,2024-03-24T09:08:20.284Z,45.1366723,10.8012864,8.380884231488835,1.113,1.27,3,145
17628.722222222204,2024-03-24T09:08:20.339Z,45.1366732,10.8012859,8.400884231488838,1.283,1.11,3,145
17684.333333333314,2024-03-24T09:08:20.394Z,45.136674,10.8012854,8.415884231488832,1.383,1.28,3,145
17739.944444444423,2024-03-24T09:08:20.449Z,45.1366744,10.8012849,8.483884231488837,1.214,1.38,3,145
17795.555555555533,2024-03-24T09:08:20.504Z,45.136675,10.8012844,8.489884231488837,1.275,1.21,3,145
17851.166666666642,2024-03-24T09:08:20.559Z,45.1366755,10.8012839,8.477884231488837,1.272,1.27,3,145
17906.777777777752,2024-03-24T09:08:20.614Z,45.1366759,10.8012838,8.474884231488836,1.1,1.27,3,145
17962.38888888886,2024-03-24T09:08:20.669Z,45.1366765,10.8012837,8.510884231488838,1.039,1.1,3,145
18018,2024-03-24T09:08:20.724Z,45.1366765,10.8012836,8.526884231488836,0.746,1.04,3,145
18070.684210526317,2024-03-24T09:08:20.779Z,45.1366764,10.8012836,8.510884231488838,0.499,0.75,3,145
18123.368421052633,2024-03-24T09:08:20.834Z,45.1366762,10.8012837,8.510884231488838,0.238,0.5,3,145
18176.05263157895,2024-03-24T09:08:20.889Z,45.1366761,10.8012838,8.520884231488836,0.14,0.24,3,145
18228.736842105267,2024-03-24T09:08:20.944Z,45.1366759,10.8012841,8.526884231488836,0.212,0.14,3,145
18281.421052631584,2024-03-24T09:08:20.999Z,45.1366759,10.8012843,8.516884231488838,0.196,0.21,3,145
18334.1052631579,2024-03-24T09:08:21.054Z,45.1366758,10.8012845,8.485884231488832,0.178,0.2,3,145
18386.789473684217,2024-03-24T09:08:21.109Z,45.136676,10.8012846,8.466884231488834,0.174,0.18,3,145
18439.473684210534,2024-03-24T09:08:21.164Z,45.1366762,10.8012845,8.450884231488835,0.178,0.17,3,145
18492.15789473685,2024-03-24T09:08:21.219Z,45.136676,10.8012847,8.445884231488833,0.101,0.18,3,145
18544.842105263167,2024-03-24T09:08:21.274Z,45.136676,10.8012847,8.447884231488835,0.054,0.11,3,145
18597.526315789484,2024-03-24T09:08:21.329Z,45.136676,10.8012847,8.479884231488832,0.029,0.06,3,145
18650.2105263158,2024-03-24T09:08:21.384Z,45.1366759,10.8012847,8.468884231488836,0.028,0.03,3,145
18702.894736842118,2024-03-24T09:08:21.439Z,45.1366758,10.8012847,8.476884231488832,0.029,0.04,3,145
18755.578947368434,2024-03-24T09:08:21.494Z,45.1366757,10.8012847,8.472884231488834,0.092,0.03,3,145
18808.26315789475,2024-03-24T09:08:21.549Z,45.1366756,10.8012849,8.468884231488836,0.152,0.09,3,145
18860.947368421068,2024-03-24T09:08:21.604Z,45.1366755,10.801285,8.466884231488834,0.17,0.15,3,145
18913.631578947385,2024-03-24T09:08:21.659Z,45.1366756,10.8012851,8.477884231488837,0.115,0.17,3,145
18966.3157894737,2024-03-24T09:08:21.714Z,45.1366755,10.8012852,8.474884231488836,0.118,0.12,3,145
19019,2024-03-24T09:08:21.769Z,45.1366755,10.8012853,8.474884231488836,0.112,0.12,3,145
19074.61111111111,2024-03-24T09:08:21.824Z,45.1366755,10.8012853,8.474884231488836,0.053,0.11,3,145
19130.22222222222,2024-03-24T09:08:21.879Z,45.1366757,10.8012853,8.495884231488837,0.034,0.06,3,145
19185.83333333333,2024-03-24T09:08:21.934Z,45.1366757,10.8012854,8.493884231488835,0.053,0.04,3,145
19241.444444444438,2024-03-24T09:08:21.989Z,45.1366757,10.8012854,8.522884231488838,0.055,0.06,3,145
19297.055555555547,2024-03-24T09:08:22.044Z,45.1366757,10.8012851,8.528884231488838,0.144,0.05,3,145
19352.666666666657,2024-03-24T09:08:22.099Z,45.1366759,10.801285,8.523884231488836,0.131,0.14,3,145
19408.277777777766,2024-03-24T09:08:22.154Z,45.1366758,10.8012849,8.540884231488832,0.109,0.13,3,145
19463.888888888876,2024-03-24T09:08:22.209Z,45.136676,10.801285,8.527884231488834,0.085,0.11,3,145
19519.499999999985,2024-03-24T09:08:22.264Z,45.1366758,10.8012848,8.506884231488833,0.142,0.09,3,145
19575.111111111095,2024-03-24T09:08:22.319Z,45.1366759,10.8012849,8.504884231488838,0.059,0.14,3,145
19630.722222222204,2024-03-24T09:08:22.374Z,45.136676,10.801285,8.498884231488837,0.03,0.06,3,145
19686.333333333314,2024-03-24T09:08:22.429Z,45.1366759,10.8012849,8.500884231488833,0.09,0.04,3,145
19741.944444444423,2024-03-24T09:08:22.484Z,45.1366757,10.8012848,8.475884231488834,0.172,0.09,3,145
19797.555555555533,2024-03-24T09:08:22.539Z,45.1366756,10.8012846,8.461884231488838,0.262,0.18,3,145
19853.166666666642,2024-03-24T09:08:22.594Z,45.1366755,10.8012844,8.454884231488833,0.297,0.27,3,145
19908.777777777752,2024-03-24T09:08:22.649Z,45.1366755,10.8012844,8.463884231488834,0.203,0.3,3,145
19964.38888888886,2024-03-24T09:08:22.704Z,45.1366756,10.8012844,8.466884231488834,0.163,0.21,3,145
20020,2024-03-24T09:08:22.759Z,45.1366759,10.8012847,8.470884231488832,0.1,0.17,3,164
20075.61111111111,2024-03-24T09:08:22.814Z,45.1366758,10.8012847,8.457884231488833,0.058,0.11,3,164
20131.22222222222,2024-03-24T09:08:22.869Z,45.1366759,10.8012848,8.439884231488833,0.061,0.07,3,164
20186.83333333333,2024-03-24T09:08:22.924Z,45.136676,10.8012849,8.427884231488832,0.073,0.08,3,164
20242.444444444438,2024-03-24T09:08:22.979Z,45.1366759,10.801285,8.425884231488837,0.136,0.1,3,164
20298.055555555547,2024-03-24T09:08:23.034Z,45.1366762,10.8012852,8.399884231488834,0.141,0.15,3,164
20353.666666666657,2024-03-24T09:08:23.089Z,45.1366762,10.801285,8.405884231488834,0.045,0.16,3,164
20409.277777777766,2024-03-24T09:08:23.144Z,45.1366763,10.801285,8.425884231488837,0.038,0.08,3,164
20464.888888888876,2024-03-24T09:08:23.199Z,45.1366764,10.8012851,8.406884231488831,0.027,0.07,3,164
20520.499999999985,2024-03-24T09:08:23.254Z,45.1366763,10.8012852,8.397884231488838,0.054,0.07,3,164
20576.111111111095,2024-03-24T09:08:23.309Z,45.1366764,10.8012852,8.403884231488838,0.043,0.08,3,164
20631.722222222204,2024-03-24T09:08:23.364Z,45.1366764,10.8012851,8.419884231488837,0.052,0.07,3,164
20687.333333333314,2024-03-24T09:08:23.419Z,45.1366765,10.8012852,8.421884231488832,0.077,0.07,3,164
20742.944444444423,2024-03-24T09:08:23.474Z,45.1366766,10.8012855,8.390884231488833,0.127,0.09,3,164
20798.555555555533,2024-03-24T09:08:23.529Z,45.1366766,10.8012854,8.387884231488833,0.016,0.14,3,164
20854.166666666642,2024-03-24T09:08:23.584Z,45.1366766,10.8012854,8.394884231488838,0.033,0.06,3,164
20909.777777777752,2024-03-24T09:08:23.639Z,45.1366768,10.8012855,8.391884231488838,0.116,0.06,3,164
20965.38888888886,2024-03-24T09:08:23.694Z,45.1366768,10.8012854,8.390884231488833,0.024,0.13,3,164
21021,2024-03-24T09:08:23.749Z,45.1366769,10.8012857,8.390884231488833,0.121,0.06,3,164
21073.684210526317,2024-03-24T09:08:23.804Z,45.1366768,10.8012857,8.388884231488838,0.108,0.13,3,164
21126.368421052633,2024-03-24T09:08:23.859Z,45.1366769,10.8012859,8.377884231488835,0.11,0.12,3,164
21179.05263157895,2024-03-24T09:08:23.914Z,45.136677,10.801286,8.354884231488832,0.115,0.13,3,164
21231.736842105267,2024-03-24T09:08:23.969Z,45.1366771,10.8012861,8.364884231488837,0.129,0.14,3,164
21284.421052631584,2024-03-24T09:08:24.024Z,45.1366772,10.8012861,8.364884231488837,0.101,0.15,3,164
21337.1052631579,2024-03-24T09:08:24.079Z,45.1366772,10.8012861,8.367884231488837,0.054,0.12,3,164
21389.789473684217,2024-03-24T09:08:24.134Z,45.1366772,10.8012861,8.380884231488835,0.047,0.09,3,164
21442.473684210534,2024-03-24T09:08:24.189Z,45.1366772,10.8012861,8.366884231488832,0.027,0.07,3,164
21495.15789473685,2024-03-24T09:08:24.244Z,45.1366772,10.8012861,8.369884231488832,0.046,0.07,3,164
21547.842105263167,2024-03-24T09:08:24.299Z,45.1366773,10.8012862,8.363884231488832,0.042,0.08,3,164
21600.526315789484,2024-03-24T09:08:24.354Z,45.1366773,10.8012861,8.396884231488833,0.022,0.08,3,164
21653.2105263158,2024-03-24T09:08:24.409Z,45.1366772,10.8012859,8.413884231488836,0.066,0.05,3,164
21705.894736842118,2024-03-24T09:08:24.464Z,45.1366772,10.801286,8.400884231488838,0.073,0.08,3,164
21758.578947368434,2024-03-24T09:08:24.519Z,45.1366771,10.8012858,8.407884231488836,0.125,0.09,3,164
21811.26315789475,2024-03-24T09:08:24.574Z,45.1366772,10.8012859,8.399884231488834,0.09,0.13,3,164
21863.947368421068,2024-03-24T09:08:24.629Z,45.1366773,10.8012859,8.417884231488834,0.033,0.1,3,164
21916.631578947385,2024-03-24T09:08:24.684Z,45.1366773,10.8012858,8.421884231488832,0.056,0.05,3,164
21969.3157894737,2024-03-24T09:08:24.739Z,45.1366774,10.8012858,8.437884231488837,0.037,0.06,3,164
22022,2024-03-24T09:08:24.794Z,45.1366775,10.8012857,8.445884231488833,0.087,0.04,3,164
22077.61111111111,2024-03-24T09:08:24.849Z,45.1366776,10.8012858,8.446884231488838,0.022,0.09,3,164
22133.22222222222,2024-03-24T09:08:24.904Z,45.1366776,10.8012859,8.452884231488838,0.084,0.03,3,164
22188.83333333333,2024-03-24T09:08:24.959Z,45.1366776,10.8012858,8.456884231488836,0.057,0.08,3,164
22244.444444444438,2024-03-24T09:08:25.014Z,45.1366775,10.8012856,8.463884231488834,0.122,0.06,3,164
22300.055555555547,2024-03-24T09:08:25.069Z,45.1366776,10.8012856,8.495884231488837,0.062,0.12,3,164
22355.666666666657,2024-03-24T09:08:25.124Z,45.1366778,10.8012857,8.489884231488837,0.038,0.06,3,164
22411.277777777766,2024-03-24T09:08:25.179Z,45.1366777,10.8012857,8.503884231488833,0.074,0.04,3,164
22466.888888888876,2024-03-24T09:08:25.234Z,45.1366777,10.8012855,8.529884231488836,0.048,0.07,3,164
22522.499999999985,2024-03-24T09:08:25.289Z,45.1366778,10.8012856,8.514884231488836,0.046,0.05,3,164
22578.111111111095,2024-03-24T09:08:25.344Z,45.1366779,10.8012857,8.498884231488837,0.097,0.05,3,164
22633.722222222204,2024-03-24T09:08:25.399Z,45.1366778,10.8012856,8.516884231488838,0.062,0.1,3,164
22689.333333333314,2024-03-24T09:08:25.454Z,45.1366778,10.8012856,8.516884231488838,0.047,0.06,3,164
22744.944444444423,2024-03-24T09:08:25.509Z,45.1366779,10.8012857,8.526884231488836,0.059,0.05,3,164
22800.555555555533,2024-03-24T09:08:25.564Z,45.136678,10.8012858,8.506884231488833,0.082,0.06,3,164
22856.166666666642,2024-03-24T09:08:25.619Z,45.1366781,10.8012858,8.484884231488834,0.096,0.08,3,164
22911.777777777752,2024-03-24T09:08:25.674Z,45.1366781,10.801286,8.476884231488832,0.131,0.1,3,164
22967.38888888886,2024-03-24T09:08:25.729Z,45.1366782,10.8012858,8.502884231488835,0.064,0.13,3,164
23023,2024-03-24T09:08:25.784Z,45.1366783,10.8012858,8.484884231488834,0.077,0.06,3,164
23078.61111111111,2024-03-24T09:08:25.839Z,45.1366781,10.8012856,8.492884231488837,0.095,0.08,3,164
23134.22222222222,2024-03-24T09:08:25.894Z,45.1366782,10.8012857,8.484884231488834,0.01,0.1,3,164
23189.83333333333,2024-03-24T09:08:25.949Z,45.1366782,10.8012856,8.488884231488832,0.034,0.02,3,164
23245.444444444438,2024-03-24T09:08:26.004Z,45.1366782,10.8012855,8.486884231488837,0.075,0.03,3,164
23301.055555555547,2024-03-24T09:08:26.059Z,45.1366783,10.8012856,8.492884231488837,0.026,0.08,3,164
23356.666666666657,2024-03-24T09:08:26.114Z,45.1366784,10.8012855,8.494884231488832,0.087,0.03,3,164
23412.277777777766,2024-03-24T09:08:26.169Z,45.1366784,10.8012856,8.491884231488832,0.045,0.09,3,164
23467.888888888876,2024-03-24T09:08:26.224Z,45.1366785,10.8012855,8.478884231488834,0.06,0.05,3,164
23523.499999999985,2024-03-24T09:08:26.279Z,45.1366785,10.8012854,8.479884231488832,0.104,0.06,3,164
23579.111111111095,2024-03-24T09:08:26.334Z,45.1366786,10.8012853,8.471884231488836,0.108,0.1,3,164
23634.722222222204,2024-03-24T09:08:26.389Z,45.1366786,10.8012852,8.497884231488833,0.094,0.11,3,164
23690.333333333314,2024-03-24T09:08:26.444Z,45.1366786,10.8012851,8.497884231488833,0.102,0.09,3,164
23745.944444444423,2024-03-24T09:08:26.499Z,45.1366787,10.801285,8.497884231488833,0.103,0.1,3,164
23801.555555555533,2024-03-24T09:08:26.554Z,45.1366788,10.801285,8.489884231488837,0.036,0.1,3,164
23857.166666666642,2024-03-24T09:08:26.609Z,45.1366789,10.8012849,8.489884231488837,0.118,0.04,3,164
23912.777777777752,2024-03-24T09:08:26.664Z,45.1366791,10.801285,8.497884231488833,0.132,0.12,3,164
23968.38888888886,2024-03-24T09:08:26.719Z,45.1366792,10.8012849,8.500884231488833,0.123,0.13,3,164
24024,2024-03-24T09:08:26.774Z,45.1366793,10.8012848,8.498884231488837,0.206,0.12,3,164
24079.61111111111,2024-03-24T09:08:26.829Z,45.1366795,10.8012849,8.500884231488833,0.221,0.21,3,164
24135.22222222222,2024-03-24T09:08:26.884Z,45.1366797,10.8012848,8.487884231488835,0.223,0.22,3,164
24190.83333333333,2024-03-24T09:08:26.939Z,45.1366799,10.8012848,8.473884231488832,0.242,0.22,3,164
24246.444444444438,2024-03-24T09:08:26.994Z,45.1366798,10.8012846,8.482884231488832,0.187,0.24,3,164
24302.055555555547,2024-03-24T09:08:27.049Z,45.1366798,10.8012845,8.527884231488834,0.175,0.19,3,164
24357.666666666657,2024-03-24T09:08:27.104Z,45.1366798,10.8012844,8.536884231488834,0.163,0.18,3,164
24413.277777777766,2024-03-24T09:08:27.159Z,45.1366798,10.8012843,8.527884231488834,0.2,0.16,3,164
24468.888888888876,2024-03-24T09:08:27.214Z,45.1366799,10.8012842,8.524884231488834,0.181,0.2,3,164
24524.499999999985,2024-03-24T09:08:27.269Z,45.1366798,10.8012841,8.545884231488834,0.19,0.18,3,164
24580.111111111095,2024-03-24T09:08:27.324Z,45.1366798,10.801284,8.555884231488832,0.189,0.19,3,164
24635.722222222204,2024-03-24T09:08:27.379Z,45.1366797,10.8012838,8.550884231488837,0.23,0.19,3,164
24691.333333333314,2024-03-24T09:08:27.434Z,45.1366793,10.8012837,8.555884231488832,0.318,0.23,3,164
24746.944444444423,2024-03-24T09:08:27.489Z,45.136679,10.8012837,8.528884231488838,0.416,0.32,3,164
24802.555555555533,2024-03-24T09:08:27.544Z,45.1366789,10.8012837,8.518884231488833,0.341,0.42,3,164
